X,Y
3.450865277,8.587993495
0.940428442,8.595645051
1.322909448,8.344494942
6.116365784,11.34414409
3.752533008,10.61572685
1.003852666,8.864210763
8.810997117,15.08793977
11.99886641,13.33500532
4.139802606,10.77411381
0.447034883,8.27886211
8.53645403,8.726367532
3.297887356,10.1251256
2.027707452,8.606150845
1.813771959,8.878405981
2.645374426,8.508319789
3.780747123,9.66604228
8.924988481,9.138924662
7.388889709,11.63973908
2.335377126,8.443742297
3.351786947,9.782319381
12.62616442,15.73334279
4.333596799,9.720102268
2.273001006,8.849408215
5.518661434,10.53450341
4.01352358,10.21431801
2.499296909,9.785387312
8.030853197,14.51609271
1.023370203,8.760620719
2.063733988,9.2842222
0.135629913,8.056029901
6.587484114,12.43669529
23.29401082,18.34659081
8.932737889,14.01339849
2.462517814,8.886685885
11.53000411,15.75324013
8.966400907,12.17888729
2.535284977,9.10833559
2.405676141,9.259426498
4.720965347,8.994659341
1.739388557,8.334063968
24.07678059,13.61660504
11.22024919,15.33710086
3.338157003,9.607941384
4.666967371,9.232982489
3.540626207,10.02082532
0.23178286,8.055298506
0.218894537,8.139473904
4.565297407,9.502208291
5.256754627,12.25367903
5.638256495,10.25353313
7.101995014,12.67663757
33.78938133,13.40721237
6.984069986,15.20363771
3.469733392,10.65725661
0.024911513,8.014323072
5.075123246,9.929262462
5.303353787,9.702508335
3.578792245,10.09611281
2.367690714,9.375733593
3.931960065,10.4946924
21.06638531,15.53351546
3.175727603,9.708755406
4.635424635,11.90522269
10.07901347,7.454134159
9.819115567,15.4077215
13.14424041,17.01747339
0.394748398,8.143775584
0.851099696,8.372435805
3.29423463,10.17245846
7.970745115,11.45428337
5.861816131,13.66994113
1.349504709,8.905054865
4.137231469,10.53658535
0.461521116,8.106573788
1.557459364,8.727020051
4.056820231,9.230840876
1.582204209,8.61850717
1.686268319,9.40948855
3.372889014,10.27840809
23.87207946,16.25548105
8.407317482,12.42984542
2.130479826,8.092478986
2.103801251,9.126197528
4.3684415,10.04274645
9.597948381,18.30601133
0.304548927,8.178483116
2.675730915,9.228226128
21.45222227,17.77760902
1.1349336,9.085209096
4.495650202,10.30439953
0.183856554,8.013490834
4.266951263,9.281623424
0.384058132,8.220649449
1.942192692,8.574967534
9.247675788,14.88700064
19.63784487,17.00062335
17.83538037,20.169157
2.846103507,9.592250156
0.04915833,8.036425531
0.060673677,8.0155358
3.940974889,8.629872125
3.362129161,10.95502194
6.446606321,12.37154426
3.827890569,11.81939468
2.182679164,8.791864899
9.289995815,10.1502845
1.87186938,8.453306839
2.964601277,8.531371096
20.95091098,10.59542919
1.919710582,9.105785214
0.338932225,8.075844806
5.073367483,9.899126512
0.98265984,8.236228827
4.561280942,10.04291241
2.810917864,9.532018121
17.9484003,12.51874486
7.444600628,10.7697407
8.327653244,15.32614898
1.462036235,9.17555245
1.58101426,9.214331368
6.308708169,8.638556024
3.777162112,10.99901764
8.011592294,10.40819488
5.214730765,10.49912038
9.178996608,14.61391624
16.93202813,20.03078682
5.204935165,11.51371845
5.454578612,12.68707865
1.934013483,9.211238542
4.423780526,8.331770623
0.660336801,8.164086517
5.273976928,10.22586706
0.086535283,8.00865859
2.089835078,9.758296939
4.893377454,12.28615728
1.529205483,8.800000613
2.793477758,9.929993197
3.833347154,9.615805197
15.71242997,16.27617569
5.104467097,10.2967953
12.02939932,14.56752473
4.946481977,9.396539082
5.680020077,12.44935203
1.338809555,8.672603572
5.728997213,12.2841966
3.479981678,9.455108213
4.71870851,11.05415988
4.856399419,8.273306235
18.38884852,21.67742235
6.289813636,9.797603962
4.302957615,10.65157442
13.74053909,14.0313493
0.553890318,8.242536846
8.446184257,15.96406172
1.363288102,9.186950061
1.93435495,9.667371799
6.019185252,10.62102843
5.526753587,9.405221216
8.041538605,13.50211225
0.111980908,8.039497815
5.877678034,10.94507562
6.084341203,13.62607236
0.240513038,8.14011498
4.558152682,9.776722102
2.461679362,8.370996698
2.345476839,8.68511294
0.996208809,8.225429784
0.873947779,8.412794754
1.14158618,8.399194324
1.661031954,8.63737488
5.65599667,9.643772629
2.4966371,8.495477377
1.558921813,8.446105694
0.081435347,8.031465913
0.10949074,8.047940128
6.296143525,10.797401
5.150743983,10.67482411
0.787472156,8.408303701
0.326348669,8.089677576
1.459863238,9.291686615
0.140517499,8.065968187
1.784994303,8.011949865
10.62973398,10.06755478
13.32703444,10.97847159
0.072244096,8.023550366
0.251460282,8.110998004
0.297818075,8.133587311
1.387564577,8.500252538
0.964572292,8.184635009
14.19680156,18.806035
3.824333797,9.07387283
0.077270922,8.077668925
0.763485163,8.276302304
2.992648339,8.929576164
4.404844973,9.55648481
17.3487711,21.52356951
2.363706352,7.548122361
3.017098907,10.36850979
6.09257004,13.56969636
3.196466362,8.55325383
2.369845716,9.50932653
2.902870098,10.12473907
2.286358966,8.518256613
5.397162757,10.38663504
0.661257776,8.302263733
1.750579234,8.900440665
0.17403012,8.092019937
7.068042157,14.41552205
2.038087904,9.68139341
1.804152296,9.336303175
0.098115222,8.025180984
3.632455659,8.935709648
4.195251115,8.606905471
6.865197826,9.957613806
5.000685397,10.42447589
15.28491661,14.16687859
1.076545944,8.233521388
17.83883425,11.53876612
1.141430753,8.427008521
0.877702626,8.700078023
2.630094546,8.694992291
4.00217023,9.620283665
1.764981232,8.916638511
17.00328096,25.42241853
0.543981122,8.312243635
1.729981641,8.90853039
5.891848176,8.224773357
6.501692388,13.58455758
16.76987993,20.78585557
3.783380899,8.358834164
3.206795203,10.98936339
4.300751075,9.847140215
4.801763972,11.30395208
17.94865416,18.0361258
0.886403037,8.402898972
6.015564773,10.99137972
1.525575723,9.592100469
5.507756323,9.49173954
14.90058306,16.97522372
0.716118944,8.357338465
4.853055628,11.39238241
0.265469828,8.107095251
4.331040624,10.17600052
3.592576166,9.817042968
0.216842548,8.083488373
2.855694008,9.039795037
5.031125965,10.21657037
14.93559766,13.13505858
5.478674945,12.21552207
3.819949535,11.46187574
7.451882655,9.66399344
0.002609517,8.001190726
0.711226687,7.995006942
0.840099065,8.623293702
6.084587565,8.523444832
20.99672678,28.68621278
4.491398523,11.21401546
11.86436293,13.58066593
2.514697102,8.970502231
1.212251096,8.230306274
0.877672633,8.307639314
0.501135721,8.362876159
2.46085835,8.84851291
3.133369829,8.203196925
9.547495166,16.61519994
0.046098179,8.025457458
11.53800113,12.70243401
0.322696104,8.180852403
10.99541921,15.25993308
0.801177013,8.34835744
4.091038414,9.055298414
0.319321345,8.107034824
0.409794337,8.254908468
5.651815182,11.13300762
3.516903786,9.315059867
8.98262423,11.98012322
2.846553425,10.01030996
2.641129293,9.417991125
4.488053226,11.49155685
4.034271669,8.279262048
2.752470557,9.932335717
8.143994357,14.49337216
2.666168944,9.215954062
9.380400442,9.960501413
0.559705589,8.1848944
6.153942537,13.09265265
4.047304314,10.26660735
12.93425333,17.81329113
4.065409944,10.71015469
5.769679375,12.02491677
3.406067453,10.51921633
6.632123329,12.19196553
1.962272769,8.474564374
2.162089654,9.223481161
0.316848406,8.150943235
3.498512298,8.704996717
2.603861036,10.00004903
11.08889726,11.35903331
5.661210293,9.493223781
0.96199726,8.884237341
5.09956131,10.16846665
7.957555851,13.17251274
5.152424771,8.265914471
13.74166147,17.84387267
1.546425052,8.484385547
2.425815793,9.056823877
0.891221703,8.482480638
2.133619476,9.180538485
6.000402549,10.2427878
1.642383179,9.302035311
1.98795429,9.106432045
4.397540303,9.419838374
3.990905833,11.20688752
5.532893828,9.691213472
0.326582334,8.147942972
0.884538892,8.624523357
0.739258603,8.44909971
2.50551295,9.071252712
6.854086651,10.3424213
8.554266996,14.01938884
1.352565268,9.474905023
0.620306133,8.459703971
34.07925171,19.74838832
10.99301194,12.93750787
1.092510879,8.537698389
4.553856007,11.75287685
1.240708254,8.813724838
2.789299014,9.002415768
6.069979275,11.50790325
0.723754541,8.591993795
1.002006209,8.267585021
1.559191452,8.997812889
2.103176394,8.151940636
0.789412264,8.209690236
11.6141935,15.22636044
0.451126987,8.288693762
0.725350543,8.227437998
2.920690601,8.827272905
4.292410029,9.480329667
1.816034324,9.557720427
19.43371765,8.601253845
3.114400997,9.454629501
2.830708394,9.827944204
1.488729723,7.766076824
7.418524665,7.027550639
5.378612395,10.27052885
13.24993419,14.15332336
0.540150897,8.137078865
11.44951826,12.02276919
2.921981513,10.05633297
2.786544871,9.341433225
6.115386417,11.70596331
7.463075312,12.43751286
7.142473113,10.20410167
0.681461785,8.279196872
0.987208208,8.285256037
6.60409291,9.150917303
3.069740412,10.36045338
0.928961979,8.322031317
2.1609251,9.466862365
6.16515512,13.28426017
6.837507944,13.19265479
3.350781858,9.448329063
2.408531226,8.236974195
4.812825552,9.120373283
7.349086851,10.62238689
1.983775954,9.432547342
8.671052446,16.15191999
0.997984705,8.175613172
10.53828189,14.42128108
6.632439726,12.07767702
1.904050522,9.367989771
0.725513226,8.512461881
1.171207954,8.233768693
5.164541232,10.71472663
3.16336363,9.48964372
0.742693264,7.909616814
1.789850437,8.423588539
1.175200624,8.342328287
5.263272829,11.97385254
0.839536373,8.650813615
3.672784392,9.497765367
2.977019224,9.660969272
0.814771678,8.222950293
0.616733376,8.386945384
0.741683323,8.136636088
2.593843873,9.349024972
7.280655696,7.707744782
3.17240052,9.419642875
2.248389663,9.510280936
0.580139131,8.186270129
5.270850981,10.29548803
2.861848931,9.503663956
5.103916524,10.67509834
14.36041453,21.20536687
2.060182233,8.883181387
2.957269781,8.533445097
3.768018448,9.605671493
4.102327651,12.7008993
0.044951281,8.013347907
7.36237809,15.53966176
1.723902073,8.753188307
2.186534474,9.165741122
0.639664493,8.205929256
7.750766986,10.85839114
16.67147818,13.19961226
17.48495172,11.54256934
9.100676092,14.48886576
8.320075004,10.65088289
17.34927836,25.91919159
7.418619839,10.34882106
0.152368807,8.063265154
2.876414378,10.33394223
0.815449125,8.463898946
4.964344525,13.11595131
9.363207036,14.82087942
0.742796576,8.689014967
3.995399498,9.715156257
2.489135954,10.68791217
3.252648397,10.02554368
0.197920606,8.002352978
13.54903242,14.08984828
2.659536141,9.988712612
2.644162032,8.625734811
3.848157661,11.17709356
1.033930799,8.713143101
20.85857092,25.40190528
2.774068297,8.829782294
0.75201758,8.380885988
2.724196666,7.987396233
0.563230013,8.383044426
5.208471217,12.04724471
5.583360523,11.11702917
8.8149182,10.24005922
3.124591703,8.926261275
0.64327592,8.50193103
1.696754001,9.1789128
5.456313032,11.39534097
2.728742697,10.10458226
0.91002151,8.409022379
1.288446994,8.843361157
3.095198779,8.668239651
0.182211157,8.113451178
3.719402679,10.95384901
8.626894143,8.964332854
8.280167293,16.13745181
2.433449227,9.490614271
0.233536609,8.112675094
0.936348102,8.722343939
7.551732447,8.591894862
7.239601126,9.192977509
4.383407027,10.37189464
4.121358755,10.30213804
20.36410406,10.58658555
4.715892922,10.07888551
18.05486525,14.3622208
8.815740502,9.944111454
1.410822846,8.910715451
14.14317746,14.09403275
1.757633432,8.797869267
3.768310066,9.39746919
12.19924412,13.41924028
5.077420013,8.931348084
3.597034936,9.777147628
1.953888268,9.060798236
13.25902166,13.11970594
0.027995147,8.028556419
2.321227347,8.754335554
12.87828145,14.53832565
4.534470945,10.23456999
7.640316739,10.11386121
6.203436147,9.863475407
0.401893721,8.105601119
3.105111694,9.468283963
6.179522853,10.82466496
0.980064053,8.52618067
1.206737858,8.845922381
4.461174965,11.0559752
2.704346549,9.113355958
11.81983685,15.49927769
5.89794058,10.56891414
6.451005632,11.00093804
4.459633916,10.85855707
18.54052111,19.9725503
5.349965109,13.12767481
3.826933449,7.025331332
6.232526732,11.25361759
4.846649421,9.310341353
10.35345706,11.42326267
1.853092113,9.077588921
2.012819928,9.302703605
3.222280017,9.804173723
11.96530477,8.702465596
22.08009025,19.22643883
2.346999164,8.871503275
0.670511051,8.367725348
1.795821004,8.167105062
16.65295368,15.07669688
2.535017579,9.896193246
6.385391673,12.16271066
3.309877544,8.866974133
6.655423764,11.36592085
1.912758462,9.213637917
2.820624296,8.925891435
7.496923263,14.01627446
2.701764082,7.744890832
1.110479606,9.057516292
12.89939975,14.96786004
3.152959178,9.226610251
1.117444786,9.136403789
0.265374599,8.10606232
2.304581413,8.752907337
0.247693055,8.184343578
0.644066474,8.1609519
3.964878387,8.304209152
2.49811908,9.288761662
3.277010534,10.28929038
4.954041373,9.796821956
2.051822751,8.516055443
0.106619125,8.078617198
1.574118056,8.891624864
1.191859643,8.576977769
0.540596776,8.302054162
3.547568991,8.250953709
1.446847712,9.445761931
5.914699471,12.08335161
0.111093152,8.041096522
3.965775918,9.698869884
2.641502301,10.79322754
7.031395127,13.99447293
3.420801427,8.166503065
8.784658905,15.7382605
0.953957343,7.993467561
4.633140726,8.522080061
0.86475598,8.369533053
3.778660115,9.293915023
0.549089579,8.183786392
1.301502536,8.69624994
10.36097115,12.40838797
0.083841166,8.039704337
1.418315091,8.285412379
0.117619952,8.021290766
7.065150091,10.75797968
0.269011597,8.040651404
5.107290937,9.832096455
8.631036392,16.61518934
2.509429446,8.141274507
1.111171465,8.78630629
1.422426854,8.964529552
2.335302022,9.006438354
7.549440499,9.30275157
2.999517782,11.43469634
3.478382752,9.343860353
1.57606843,8.550012949
18.81683048,10.69010784
2.302220519,8.32835581
3.715612609,8.055523181
13.99139304,10.3074771
5.676116274,9.421656927
3.262330131,9.224094251
7.70151682,8.199066735
18.40545635,21.05119542
4.70915366,11.40910859
6.878237178,11.68167197
1.920191631,8.523436966
2.718930625,9.332416302
2.919457041,10.1576067
10.3590545,16.92234712
3.090167291,9.323190909
5.595205978,9.698839536
4.954467433,9.150066629
11.56163746,13.60173493
1.394776274,9.100443793
25.60026503,19.45726513
0.892314561,8.692407357
7.572346098,11.63966114
2.01581723,8.822405219
5.81209259,8.906674405
24.83780807,11.0011018
8.929752061,11.37971065
3.073653636,10.4682917
0.551599096,8.433259953
0.388552313,8.160063181
3.443255476,10.14343315
7.53967465,12.92521826
0.301633966,8.240268882
12.53880394,15.67933447
11.73864525,10.31574856
5.292911935,10.90688483
10.07717091,12.23163584
1.590251019,8.948972671
4.184771979,9.361381829
22.39423901,21.26625809
0.924749045,8.637782776
14.4539761,17.27675064
2.85327042,11.05357264
0.145904541,8.070158475
4.657337568,10.22959481
0.176176377,8.024472818
6.678213467,11.52812696
1.033246352,8.479815395
5.308570058,12.76415534
4.073493316,8.954046068
23.17370166,9.503053535
2.037073065,9.089258673
5.751983722,9.758635049
15.25636179,7.261654976
4.696815557,11.25040864
14.60721345,9.90177573
2.298281354,8.839863099
0.990671088,8.524617408
4.503058185,7.717577501
2.335596788,7.795820177
4.589424788,9.917972445
4.157294634,10.99997754
2.216358249,9.576822968
1.162089152,8.829301746
13.36418368,17.93815923
4.523346643,11.31552224
8.70411068,13.37768443
1.916454149,8.986727255
0.08031279,8.021133712
5.527149262,5.802347152
3.56761446,8.802766781
4.778702329,11.19957191
3.348802645,9.097496787
5.129035744,12.07435765
7.881278685,14.46440628
7.830982653,9.216762802
0.718703865,8.516123926
4.078498752,10.144611
0.978825607,8.538264216
11.24992398,12.56897061
1.218271921,8.947161364
13.86998093,10.50485031
3.607443265,8.149022317
2.250442887,8.310897282
0.939073754,8.203169701
0.069757804,8.016278456
3.860492762,10.84660773
1.929167636,8.494576187
1.646342707,8.869247816
12.89092229,12.89645909
4.566139189,10.57530635
6.261408236,12.20443732
3.668975727,8.982644787
7.348567505,12.39873555
0.969128041,8.686400609
6.988574332,8.957426184
0.041380839,8.024685128
0.841661966,8.096371021
5.59390004,11.05176235
12.99170879,19.95999571
7.881629516,11.74573809
0.397290151,8.125207847
12.56254672,13.60311354
0.050593693,8.014883677
2.057077032,9.257540471
0.744756367,8.408148167
1.430979626,9.161454577
15.2543531,16.30820163
3.214048586,9.605214536
21.56851974,12.34243975
5.617873075,11.88077625
1.795845025,8.793359361
1.937493817,8.988286204
5.154845401,11.23251699
0.306701058,8.112665838
5.655153843,9.821780194
0.81791003,8.20676727
0.414929721,8.228321397
22.17298914,25.1365465
7.095139857,9.222230464
5.983845711,9.7027187
2.52508745,9.063610978
1.788601408,9.54005293
6.078646847,12.0978618
10.27937439,13.66362797
3.569751481,10.04521667
1.855098437,8.923169896
11.73697543,14.55185762
4.146611099,8.557718066
14.84278925,14.44993918
1.033756541,8.712727412
7.88209118,10.4357772
9.358066196,8.588105983
6.408073816,11.90105016
1.865126545,8.987682969
3.005099941,9.825541993
8.845859679,12.80659141
2.944362177,9.678554338
10.97954729,13.3967247
6.2034297,9.839836886
20.24437985,7.810816855
4.120623812,8.298695012
1.11106588,8.68335523
0.917223926,8.849309568
0.557377238,8.240220985
3.406506167,10.18264994
3.17747336,8.836110223
1.450053017,8.226563839
2.761470783,9.804419041
15.41682679,14.31196195
4.406873949,11.63644724
1.034535514,8.965742788
1.877868615,8.820729458
1.259382734,9.001472452
3.220771671,9.748572056
0.662311659,8.15632267
0.795339756,8.438098843
1.345859616,8.407281779
6.173945858,11.2993574
6.477532424,11.5960919
2.718915168,9.008747497
1.921479281,8.330631944
9.248040411,12.09777025
9.257064358,13.88494602
1.750799403,9.177713545
9.362468826,13.79818527
0.972264878,8.307286946
3.45308904,9.774719061
3.756157471,7.943922757
0.66096427,8.385546192
0.117950875,8.093466333
1.772427947,8.974086372
7.128252836,11.92512443
6.252460964,12.11052757
6.37341902,9.601587512
1.885142797,8.79960782
1.59673797,8.439969142
20.47523732,16.89568365
1.756910524,8.531089809
0.953922644,8.307101108
2.168655997,9.169525904
12.92366361,15.67529222
5.315146925,11.1611511
14.20163647,9.436880476
5.22093508,10.37337041
12.89331156,15.74485345
3.615046824,9.849743841
9.725312672,14.64816459
0.485171847,8.388084884
5.755877004,11.89165939
5.747261062,12.20808582
0.63620057,8.262661522
2.076982836,9.151765481
2.607445497,9.297020651
1.788188618,8.128264426
4.389423097,11.43234404
14.58591766,12.27555985
0.246847099,8.075637594
14.14229439,16.94871132
0.268658322,8.150816252
1.034006195,8.01789067
11.07899354,10.18587731
0.047676711,8.019698562
5.905417693,8.996157243
1.210325119,8.713985008
1.343385498,8.709561591
3.611433671,10.71283594
1.564742567,8.811107694
0.559548666,8.234636477
4.191439641,10.35871446
1.215024531,8.801075701
0.808034949,8.270875856
4.240013316,10.06019193
1.589614301,9.235324046
1.024116497,8.863384249
1.264582117,8.489713124
10.79426572,13.04216904
4.032027678,10.26602527
1.451367093,8.029167713
5.187095271,9.393849425
2.71631166,9.91477186
1.573594302,8.621392116
3.536984756,9.542768186
13.05690645,15.08419121
0.143108627,8.044571849
2.778172191,9.955932268
4.461538397,11.92985516
7.479501908,14.84009308
5.385947141,8.803489739
0.165061459,8.083984887
5.565913424,9.993050214
2.94178648,9.686664471
6.250505321,8.026706876
4.803674332,11.48574835
1.787431555,8.978854865
1.39368422,8.941310689
3.730820218,9.728192496
4.669693767,9.668197067
11.49038575,7.959084506
11.04153814,14.69223337
6.615053402,11.46941988
6.196260648,9.337177554
8.143065949,7.623987893
7.535948015,12.98023992
0.703663057,8.361396698
3.950045524,10.80282662
2.60609144,9.337616794
2.005505725,8.619300508
1.093139363,8.152093911
5.110216946,11.92957263
0.142144569,8.069406818
4.762186169,7.545107197
4.382970155,9.422564202
1.679112853,8.484219184
2.58202806,9.950995375
4.712293682,7.924062902
2.689846164,10.6329238
3.611642055,9.155551476
0.380588161,8.164758226
0.462228731,8.295392234
1.603851103,8.656544364
8.370003131,10.83265367
3.908500375,8.776711604
0.28981067,8.108083125
3.251684086,8.147203319
6.132876114,10.29763611
2.613902969,10.2809022
7.601698534,16.34680833
1.757169818,9.073356618
7.82234326,11.57979674
6.766391832,10.00561883
0.731230692,8.330994548
2.621639821,8.614747063
0.207561876,8.09526319
2.70466426,9.68692274
2.203900132,8.43356015
5.353508632,11.38836821
2.953675122,8.81581538
0.851196044,8.477091433
0.434689916,8.189236181
0.930169609,8.471176127
7.836997189,14.36241689
3.363995307,10.23533799
8.260985947,12.09946027
3.636493626,9.489245316
19.70267485,19.78894183
2.9733013,10.03632038
19.35976916,21.3789152
11.8978416,11.08734544
7.693190493,9.034310355
4.781381174,10.33408212
0.240144852,8.179651283
1.917812739,9.191563171
1.213646623,8.330901754
8.368016654,14.12492619
22.43096568,9.142390146
5.181949201,8.207332725
10.78582502,16.43289386
5.429142541,11.18902299
0.727675801,8.416926606
12.3295507,9.056759416
6.453010359,9.631768872
5.402104493,9.64672711
0.712334566,8.382061302
2.349820634,8.52627282
5.707732018,7.264500114
17.48348368,18.06650567
1.596761949,8.966584284
4.786223003,10.98635963
0.741230375,8.221556557
32.73798025,21.3597594
0.078238602,8.046803677
2.300549759,9.264142785
5.122050682,10.70252532
4.661197642,12.01268873
2.419572018,9.726906709
4.385069786,10.42384958
9.058632882,14.67034954
10.951715,15.29799215
1.939171412,8.562736271
0.081814502,8.069121064
2.788155112,9.331885368
2.736690405,9.039139664
5.132081355,10.23311935
2.285651466,8.756765602
0.798516032,8.433720411
2.674346082,8.737592869
0.390969088,8.296251853
2.082288783,8.031790778
2.78699031,10.09669987
4.799848301,10.51321406
3.728311429,9.109405335
9.360733987,11.15670953
3.863072127,11.6981481
6.048944265,9.109913788
0.678549253,8.443507023
7.700076712,12.71623498
1.707595472,9.350650249
1.487124929,8.520551234
6.321872489,9.315969496
9.1690129,11.51948702
1.82204065,9.371210601
7.476701821,13.71086892
11.78389004,18.42846751
2.507084721,8.9917814
16.24846398,18.66204854
3.621754301,10.07057643
10.45402544,16.69860101
3.023953448,8.763617856
4.519754889,11.10859422
9.130623524,12.07293775
8.240265663,15.59790274
0.064732443,8.033126363
4.879567978,9.088192612
2.515195213,9.738579804
6.173087605,10.8391555
1.262299888,8.04830972
11.74780786,18.57779885
0.356928523,8.090853893
3.434198878,9.247025232
15.22954269,16.48515923
11.06611921,6.187798185
1.263564311,8.237575013
3.587259154,9.86660037
1.705043648,8.698303768
0.049532318,8.016385758
4.207546633,10.09050871
11.5476379,15.02975125
6.771354014,8.100570632
0.412406641,7.941154911
2.560196614,9.3633247
2.213383315,8.40814611
2.197122119,9.767071488
11.13533311,12.86207675
4.676228839,11.35651131
5.114740099,10.78101722
5.585385591,9.3507273
0.095198824,8.05644446
0.376104538,8.311911153
4.26771679,10.30753884
0.087895229,8.014979727
3.847854815,10.26214528
6.956062534,11.80248494
1.323506564,8.912233232
0.895427974,8.786195698
4.638120657,10.35713076
14.03957749,16.32728654
28.91928744,34.99429963
0.279619274,8.170946326
4.596459508,10.01486582
8.08789086,13.53404648
3.799447327,10.17851001
1.341712746,8.482418634
3.396894877,9.597059366
6.195151988,11.86330367
5.675291423,10.13113512
1.677282062,8.64140401
0.374815842,8.182433648
4.088051384,10.30983618
0.021032218,8.014322792
1.87064017,9.230140198
2.848011195,8.604718629
1.312411069,9.346231876
14.53725826,17.16077436
2.051533728,8.904463674
2.127407301,8.539547747
5.498064616,11.08314265
9.222077441,12.46332953
1.90691729,8.95520679
0.512534934,8.479302938
8.251692784,13.66081072
7.073866892,11.60213935
3.034547413,11.30096169
6.375057367,10.48632427
10.92450514,13.48090385
5.022699996,9.522233108
4.179224421,10.60943907
20.42984021,20.61980627
5.513798548,8.804246801
3.548969822,10.58340936
2.016325984,9.434588883
0.262877496,8.141592325
1.767170466,8.506936745
3.334010238,9.991075793
0.126010816,8.058661501
3.418308235,9.985714739
1.836085322,9.121383446
3.762032795,9.10448284
4.74976708,11.40983968
3.810686223,8.638002662
3.481111708,8.549262872
12.57682791,13.14076519
1.460909466,8.673604547
2.312210319,9.722042384
1.396226136,8.43159618
0.096626707,8.023432219
1.585658649,8.680116484
6.048599297,9.81674353
9.609474375,15.66252899
9.001185445,15.19149928
0.31249874,8.316332689
3.356710719,8.792243329
2.779951493,10.12486041
8.072000227,9.897616622
0.443714948,8.270133591
1.347724598,8.858451946
21.13761039,32.72193878
10.01087647,14.19457973
5.219763583,12.67324656
5.549666725,10.67215834
4.773845112,10.17384992
0.436067416,8.191973161
0.994048721,8.731460211
0.672162301,8.631977524
24.92352627,20.74256248
6.939840655,11.47511117
7.69525839,8.777701421
0.289131404,8.194892555
12.65820507,14.46897573
1.627497415,8.70364675
1.436132227,8.504617356
0.184399024,8.174455576
21.09369282,17.41985468
0.055909546,8.050317197
0.717957666,8.724217749
2.441883662,9.716435835
4.923445558,8.898373488
6.423132042,10.93513065
2.126322332,9.18553442
5.687041263,12.18656136
3.064698527,9.503824049
17.94824713,16.46982019
8.002766905,12.50996644
0.689238386,8.335047054
10.03009677,12.09563876
1.278855712,8.315327633
13.17675657,17.1737072
0.018622664,8.006691501
3.168169154,10.04775561
5.330096754,12.02385007
19.16485584,16.24217044
8.753502463,13.59166256
4.482119973,8.625432509
5.007436241,10.38391207
3.913251389,9.158709601
2.513238792,9.427426922
1.961977556,9.036367476
3.977382346,9.842986671
6.321233558,9.698443553
6.753219687,13.74052696
8.891646903,11.76123866
0.98088971,8.802413687
17.20972113,12.29481023
14.16973675,12.6667204
4.677333136,10.01718783
8.688712546,12.5421242
5.81990136,10.35079721
3.783399341,9.013985634
2.740429833,8.666801518
4.961318262,9.861351883
0.080303852,8.033955427
3.401440692,9.669733985
2.624463558,8.049615691
1.217629423,8.765513042
11.02994043,10.19490109
4.20268055,10.07923024
5.705529119,10.9732051
1.126405387,8.355774617
3.808728999,10.66534553
0.933398937,9.025612138
2.786536055,7.43857803
1.938107286,8.675562575
14.82746329,10.88947852
5.836797797,8.600094573
10.64186324,11.34675535
4.119070723,10.67274817
12.26975533,19.32211383
5.287721724,11.89328636
6.965657892,10.66115946
4.239943895,9.009633978
7.927508679,14.72204372
9.914826577,16.15237546
1.498204808,8.717092888
1.196927595,8.329515606
0.973456408,8.512980165
5.649869651,11.32385157
1.105473149,8.065864031
2.399351047,10.21672481
5.04344904,10.06168378
1.774043996,8.640769329
7.473215677,11.69259205
8.730411328,9.753369168
0.159196486,8.089342612
0.586517018,8.431930425
12.78703986,14.63330129
6.236497237,13.15368139
11.53373561,16.68939758
9.78734601,9.978175173
1.464971445,8.286498053
4.954158303,11.60607398
3.657364496,10.71458991
12.2701882,13.98533127
1.318147288,9.372019842
9.604127085,13.75641739
1.25014848,8.407394225
0.60081034,8.235266786
3.507922784,8.851309163
5.474618955,8.713348518
7.176075313,14.74010125
2.232155631,10.63555475
8.784541762,13.44191595
0.952560088,8.465293568
5.378131183,11.05690408
11.37136151,16.08490288
2.267050866,9.44306564
4.554738449,9.003341217
4.041013114,9.276466322
2.564280029,8.667769689
2.76219169,10.27649152
4.665086944,11.84316072
6.290516154,11.33795286
2.834119961,8.874468568
4.851709387,12.46230938
0.419656567,8.244151742
3.366742255,9.80661985
2.084839628,8.941661837
5.647532936,8.410257732
4.22418799,8.514496598
5.696743049,11.13359178
1.857716818,8.651661368
16.89935865,19.14582417
8.366672115,12.31328205
0.039615014,8.022058841
3.890388014,11.69178972
4.218766366,10.65652217
7.981799471,12.43533125
6.96566121,11.67766769
9.588715358,11.31245509
6.462402331,8.683560762
0.311454583,8.062646299
3.763160121,8.312745143
2.434201749,8.855087114
1.683901421,8.772333399
1.172727031,8.776967317
0.938369285,8.342967736
1.29622863,8.706392582
0.75353469,8.216742851
7.92076332,10.0109778
2.632869468,8.680895168
2.81133445,8.989450113
2.420503745,9.057608608
5.145193236,10.45310237
0.929491681,8.659674339
9.928020819,10.5552872
6.928283764,8.480599805
5.897420782,12.40813972
3.545967421,9.584298358
3.252779349,9.942479282
2.775618219,9.510191595
17.48800252,21.43507761
1.36433711,8.39992126
17.1162444,17.8001136
2.474034087,9.376508122
1.309059275,9.097556268
13.4793778,16.11673107
1.822337737,9.277635955
3.340983951,10.59273886
7.489164959,15.44912532
0.63800294,8.234478719
12.97027196,15.10507401
1.511772618,9.174549145
2.135972198,8.671598196
2.451432976,9.483517509
